,tp,tn,fp,fn,precision,recall,specificity,accuracy,f1_score,balanced_accuracy,num_feat_missing,imputed,dataset,source,scenario,random_state,metric
12,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,12,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
13,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,13,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
14,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,14,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
15,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,15,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'MARRIAGE_others', 'MARRIAGE_single'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
16,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,16,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_DELAY_6M_AGO'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
17,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,17,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_DELAY_6M_AGO', 'PAY_AMT_1M_AGO'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
18,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,18,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_DELAY_6M_AGO', 'PAY_AMT_1M_AGO', 'AGE'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
19,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,19,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_DELAY_6M_AGO', 'PAY_AMT_1M_AGO', 'AGE', 'PAY_AMT_6M_AGO'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
20,0,4673,0,1327,0.0,0.0,100.0,77.88,0.0,50.0,20,"['PAY_DELAY_1M_AGO', 'LIMIT_BAL', 'PAY_DELAY_3M_AGO', 'BILL_AMT_1M_AGO', 'PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'PAY_DELAY_5M_AGO', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_5M_AGO_paid fully', 'PAY_STATUS_5M_AGO_revolving credit used', 'SEX_male', 'PAY_STATUS_4M_AGO_paid fully', 'PAY_STATUS_4M_AGO_revolving credit used', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'MARRIAGE_others', 'MARRIAGE_single', 'PAY_DELAY_6M_AGO', 'PAY_AMT_1M_AGO', 'AGE', 'PAY_AMT_6M_AGO', 'BILL_AMT_6M_AGO'] imputed",lr_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
21,648,4117,556,679,53.82,48.83,88.1,79.42,51.21,68.47,0,,svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
22,964,1772,2901,363,24.94,72.65,37.92,45.6,37.13,55.28,1,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
23,943,1800,2873,384,24.71,71.06,38.52,45.72,36.67,54.79,2,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
24,929,1822,2851,398,24.58,70.01,38.99,45.85,36.38,54.5,3,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
25,694,2055,2618,633,20.95,52.3,43.98,45.82,29.92,48.14,4,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
26,589,2125,2548,738,18.78,44.39,45.47,45.23,26.39,44.93,5,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
27,1021,1437,3236,306,23.98,76.94,30.75,40.97,36.57,53.85,6,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
28,1059,1246,3427,268,23.61,79.8,26.66,38.42,36.44,53.23,7,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
29,1065,1171,3502,262,23.32,80.26,25.06,37.27,36.14,52.66,8,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
30,1127,986,3687,200,23.41,84.93,21.1,35.22,36.7,53.01,9,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
31,1123,994,3679,204,23.39,84.63,21.27,35.28,36.65,52.95,10,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
32,1117,987,3686,210,23.26,84.17,21.12,35.07,36.44,52.65,11,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
33,1117,971,3702,210,23.18,84.17,20.78,34.8,36.35,52.48,12,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE', 'PAY_AMT_1M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
34,1118,967,3706,209,23.18,84.25,20.69,34.75,36.35,52.47,13,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE', 'PAY_AMT_1M_AGO', 'PAY_AMT_6M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
35,1122,952,3721,205,23.17,84.55,20.37,34.57,36.37,52.46,14,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE', 'PAY_AMT_1M_AGO', 'PAY_AMT_6M_AGO', 'PAY_AMT_5M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
36,1081,1041,3632,246,22.94,81.46,22.28,35.37,35.79,51.87,15,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE', 'PAY_AMT_1M_AGO', 'PAY_AMT_6M_AGO', 'PAY_AMT_5M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
37,1084,1026,3647,243,22.91,81.69,21.96,35.17,35.79,51.82,16,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE', 'PAY_AMT_1M_AGO', 'PAY_AMT_6M_AGO', 'PAY_AMT_5M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_AMT_4M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
38,1084,1025,3648,243,22.91,81.69,21.93,35.15,35.78,51.81,17,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE', 'PAY_AMT_1M_AGO', 'PAY_AMT_6M_AGO', 'PAY_AMT_5M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_AMT_4M_AGO', 'BILL_AMT_6M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
39,1086,1021,3652,241,22.92,81.84,21.85,35.12,35.81,51.84,18,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE', 'PAY_AMT_1M_AGO', 'PAY_AMT_6M_AGO', 'PAY_AMT_5M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_AMT_4M_AGO', 'BILL_AMT_6M_AGO', 'PAY_AMT_2M_AGO'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
40,1020,1227,3446,307,22.84,76.87,26.26,37.45,35.21,51.56,19,"['PAY_STATUS_1M_AGO_paid fully', 'PAY_STATUS_1M_AGO_revolving credit used', 'PAY_DELAY_1M_AGO', 'PAY_DELAY_2M_AGO', 'PAY_DELAY_3M_AGO', 'PAY_DELAY_4M_AGO', 'PAY_STATUS_3M_AGO_paid fully', 'PAY_STATUS_3M_AGO_revolving credit used', 'PAY_STATUS_2M_AGO_paid fully', 'LIMIT_BAL', 'PAY_STATUS_6M_AGO_paid fully', 'PAY_STATUS_6M_AGO_revolving credit used', 'PAY_DELAY_5M_AGO', 'AGE', 'PAY_AMT_1M_AGO', 'PAY_AMT_6M_AGO', 'PAY_AMT_5M_AGO', 'EDUCATION_high school', 'EDUCATION_others', 'EDUCATION_university', 'PAY_AMT_4M_AGO', 'BILL_AMT_6M_AGO', 'PAY_AMT_2M_AGO', 'MARRIAGE_others', 'MARRIAGE_single'] imputed",svm_perf,Default Credit Card,Scenario 2: drop intercorrelated,2024,f1 score
